speaker1,speaker2,line_count,scene_count,word_count
Andy,Angela,244,37,2217
Andy,Bob Vance,11,1,32
Andy,Charles,79,12,748
Andy,Creed,59,9,515
Andy,Darryl,5,2,42
Andy,David Wallace,8,2,29
Andy,Dwight,504,57,4797
Andy,Erin,33,6,225
Andy,Holly,40,5,520
Andy,Jan,14,2,120
Andy,Jim,289,43,2428
Andy,Kelly,43,8,362
Andy,Kevin,93,22,772
Andy,Meredith,51,13,401
Andy,Michael,367,33,3902
Andy,Oscar,184,25,1404
Andy,Pam,95,18,870
Andy,Phyllis,85,21,721
Andy,Ryan,24,4,268
Andy,Stanley,102,26,923
Andy,Toby,13,2,165
Angela,Bob Vance,11,1,26
Angela,Charles,46,8,493
Angela,Creed,31,6,219
Angela,Darryl,2,1,13
Angela,David Wallace,4,1,8
Angela,Dwight,234,37,2228
Angela,Erin,9,2,83
Angela,Holly,30,4,445
Angela,Jan,16,3,154
Angela,Jim,104,18,796
Angela,Kelly,46,15,451
Angela,Kevin,125,26,1246
Angela,Meredith,55,14,543
Angela,Michael,246,25,3083
Angela,Oscar,101,21,989
Angela,Pam,51,10,356
Angela,Phyllis,62,15,514
Angela,Ryan,4,2,104
Angela,Stanley,34,9,195
Angela,Toby,9,3,121
Bob Vance,David Wallace,14,2,47
Bob Vance,Dwight,21,3,97
Bob Vance,Jim,18,3,109
Bob Vance,Michael,36,3,246
Bob Vance,Oscar,2,1,3
Bob Vance,Pam,16,3,117
Bob Vance,Phyllis,33,6,163
Bob Vance,Stanley,10,1,29
Charles,David Wallace,70,10,711
Charles,Dwight,181,23,1837
Charles,Erin,11,2,59
Charles,Jim,239,27,1968
Charles,Kelly,38,6,383
Charles,Kevin,61,8,597
Charles,Michael,224,20,2718
Charles,Oscar,24,2,257
Charles,Pam,97,13,702
Charles,Phyllis,19,4,149
Charles,Ryan,9,3,51
Charles,Stanley,46,5,510
Charles,Toby,3,1,16
Creed,Darryl,4,1,23
Creed,David Wallace,7,1,110
Creed,Dwight,100,13,775
Creed,Holly,2,1,7
Creed,Jan,7,1,70
Creed,Jim,87,18,654
Creed,Kelly,20,6,126
Creed,Kevin,24,9,153
Creed,Meredith,20,7,136
Creed,Michael,99,16,1324
Creed,Oscar,36,13,231
Creed,Pam,26,6,148
Creed,Phyllis,28,9,166
Creed,Ryan,2,1,8
Creed,Stanley,27,10,154
Creed,Toby,2,1,15
Darryl,Dwight,28,7,182
Darryl,Holly,59,11,385
Darryl,Jim,21,4,100
Darryl,Kelly,2,1,22
Darryl,Kevin,6,2,39
Darryl,Meredith,2,1,9
Darryl,Michael,162,21,1818
Darryl,Oscar,6,2,33
Darryl,Pam,4,1,34
Darryl,Phyllis,6,2,51
Darryl,Ryan,3,1,12
Darryl,Stanley,4,1,26
Darryl,Toby,14,1,143
David Wallace,Dwight,136,17,1325
David Wallace,Holly,16,2,242
David Wallace,Jim,34,5,390
David Wallace,Kelly,10,1,100
David Wallace,Kevin,10,1,100
David Wallace,Michael,312,30,3722
David Wallace,Oscar,3,1,26
David Wallace,Pam,54,6,535
David Wallace,Phyllis,16,3,152
David Wallace,Ryan,25,4,281
David Wallace,Stanley,3,1,11
David Wallace,Toby,3,1,23
Dwight,Erin,56,7,530
Dwight,Holly,69,9,719
Dwight,Jan,10,3,64
Dwight,Jim,762,90,6478
Dwight,Kelly,138,20,1350
Dwight,Kevin,145,26,1275
Dwight,Meredith,110,21,1017
Dwight,Michael,1331,116,14301
Dwight,Oscar,172,29,1595
Dwight,Pam,296,40,2598
Dwight,Phyllis,260,46,2453
Dwight,Ryan,79,11,653
Dwight,Stanley,181,28,1487
Dwight,Toby,79,10,714
Erin,Jim,5,2,14
Erin,Kelly,8,3,73
Erin,Kevin,4,2,33
Erin,Meredith,2,1,12
Erin,Michael,91,8,986
Erin,Oscar,13,4,87
Erin,Pam,32,4,218
Erin,Phyllis,8,3,54
Erin,Stanley,6,2,41
Erin,Toby,5,1,32
Holly,Jan,16,3,113
Holly,Jim,57,7,518
Holly,Kelly,22,2,379
Holly,Kevin,39,5,466
Holly,Meredith,46,4,646
Holly,Michael,434,49,4653
Holly,Oscar,47,6,613
Holly,Pam,5,1,25
Holly,Phyllis,21,2,364
Holly,Ryan,28,3,486
Holly,Stanley,21,2,374
Jan,Jim,5,1,13
Jan,Kelly,9,2,91
Jan,Kevin,12,2,101
Jan,Michael,58,8,673
Jan,Oscar,12,3,96
Jan,Stanley,6,1,64
Jim,Kelly,125,19,1105
Jim,Kevin,159,30,1256
Jim,Meredith,58,12,439
Jim,Michael,821,79,8891
Jim,Oscar,138,24,1116
Jim,Pam,711,102,5774
Jim,Phyllis,101,25,691
Jim,Ryan,53,7,608
Jim,Stanley,99,20,696
Jim,Toby,16,4,150
Karen,Michael,43,4,670
Karen,Pam,30,3,191
Kelly,Kevin,46,13,417
Kelly,Meredith,41,8,319
Kelly,Michael,189,23,2756
Kelly,Oscar,46,14,372
Kelly,Pam,21,5,179
Kelly,Phyllis,35,10,294
Kelly,Ryan,71,11,743
Kelly,Stanley,22,6,165
Kelly,Toby,14,4,104
Kevin,Meredith,63,16,413
Kevin,Michael,332,32,3882
Kevin,Oscar,109,29,961
Kevin,Pam,91,18,634
Kevin,Phyllis,51,16,338
Kevin,Ryan,13,4,135
Kevin,Stanley,57,15,377
Kevin,Toby,7,3,80
Meredith,Michael,208,23,2770
Meredith,Oscar,57,15,429
Meredith,Pam,23,8,168
Meredith,Phyllis,32,10,233
Meredith,Ryan,8,2,139
