speaker1,speaker2,line_count,scene_count,word_count
aurora,chandler,73,3,833
aurora,joey,12,1,124
aurora,monica,21,2,206
aurora,phoebe,15,2,149
aurora,rachel,5,1,21
aurora,ross,21,2,166
barry,mindy,12,1,144
barry,rachel,65,7,615
barry,ross,4,1,32
carol,chandler,13,3,86
carol,joey,4,1,25
carol,monica,7,2,36
carol,phoebe,5,1,17
carol,rachel,14,3,107
carol,ross,179,23,1979
carol,susan,93,16,650
chandler,david,15,2,223
chandler,janice,77,15,858
chandler,joey,993,161,10980
chandler,monica,855,137,8887
chandler,mr. heckles,6,1,57
chandler,mr. tribbiani,15,2,99
chandler,mrs. bing,36,7,382
chandler,mrs. geller,4,1,47
chandler,paolo,18,3,163
chandler,phoebe,779,125,8728
chandler,rachel,744,121,8727
chandler,roger,23,2,216
chandler,ross,967,138,10940
chandler,susan,8,3,53
david,janice,9,1,93
david,joey,12,2,180
david,phoebe,58,5,738
janice,joey,20,5,211
janice,monica,16,4,123
janice,phoebe,18,4,360
janice,rachel,7,2,47
janice,ross,3,1,42
joey,lydia,34,4,329
joey,monica,759,137,7390
joey,mr. geller,6,1,32
joey,mr. heckles,9,1,100
joey,mr. tribbiani,41,4,457
joey,mrs. bing,15,2,194
joey,mrs. geller,16,2,199
joey,paolo,15,3,120
joey,phoebe,611,111,6441
joey,rachel,618,111,6642
joey,roger,7,2,60
joey,ross,845,129,9218
joey,young ethan,7,1,106
mindy,rachel,46,3,527
monica,mr. geller,41,6,440
monica,mr. heckles,18,3,120
monica,mr. tribbiani,11,3,100
monica,mrs. bing,10,2,97
monica,mrs. geller,53,7,531
monica,paolo,16,5,83
monica,phoebe,966,152,9635
monica,rachel,1176,161,12235
monica,roger,26,5,286
monica,ross,863,138,8549
monica,steve,34,2,301
monica,susan,8,2,52
monica,young ethan,55,4,631
mr. geller,mrs. geller,31,5,393
mr. geller,rachel,5,1,26
mr. geller,ross,29,5,481
mr. heckles,phoebe,28,4,190
mr. heckles,rachel,35,5,356
mr. heckles,ross,25,2,240
mr. tribbiani,phoebe,5,1,79
mr. tribbiani,rachel,8,1,64
mr. tribbiani,roger,6,1,77
mrs. bing,paolo,6,1,65
mrs. bing,phoebe,11,2,107
mrs. bing,rachel,10,2,176
mrs. bing,ross,46,5,425
mrs. geller,phoebe,6,2,68
mrs. geller,rachel,13,2,181
mrs. geller,ross,49,8,503
paolo,phoebe,23,6,191
paolo,rachel,32,7,282
paolo,ross,52,7,443
phoebe,rachel,831,130,9326
phoebe,roger,42,6,510
phoebe,ross,743,121,8340
phoebe,steve,31,3,211
phoebe,susan,21,6,350
rachel,roger,22,3,304
rachel,ross,1003,137,11217
rachel,steve,25,2,175
rachel,susan,2,1,15
rachel,young ethan,8,1,119
roger,ross,21,3,284
ross,susan,183,23,1802
ross,young ethan,7,1,112
