speaker1,speaker2,line_count,scene_count,word_count
alfred,amy,32,4,253
alfred,beverly,27,3,205
alfred,leonard,45,4,380
alfred,mrs cooper,43,4,376
alfred,penny,29,3,220
alfred,sheldon,36,4,315
amy,bernadette,352,43,3358
amy,beverly,63,9,605
amy,claire,10,3,73
amy,dave,100,6,1137
amy,emily,9,1,131
amy,howard,162,24,1456
amy,kripke,36,5,389
amy,leonard,342,43,2899
amy,meemaw,63,3,672
amy,mrs cooper,49,6,315
amy,penny,568,67,5496
amy,raj,184,27,1886
amy,sheldon,819,77,9633
amy,stuart,87,14,1038
amy,zack,28,3,236
arthur,sheldon,42,3,470
bernadette,beverly,34,5,401
bernadette,claire,13,1,113
bernadette,dave,40,2,452
bernadette,emily,35,6,340
bernadette,howard,485,62,4877
bernadette,kripke,8,2,65
bernadette,leonard,165,23,1378
bernadette,penny,458,57,4384
bernadette,raj,279,42,2813
bernadette,sheldon,246,27,3204
bernadette,stuart,120,17,1107
beverly,howard,5,1,61
beverly,kripke,4,1,51
beverly,leonard,49,8,469
beverly,mrs cooper,31,4,188
beverly,penny,90,13,992
beverly,raj,3,1,47
beverly,sheldon,48,6,501
beverly,stuart,10,2,114
claire,emily,8,1,52
claire,howard,31,4,284
claire,leonard,7,2,73
claire,penny,7,2,74
claire,raj,106,11,1275
claire,zack,15,2,134
dave,leonard,36,2,447
dave,penny,37,2,421
dave,sheldon,13,1,248
emily,howard,24,4,195
emily,leonard,15,2,112
emily,penny,28,4,338
emily,raj,85,10,779
emily,sheldon,38,5,508
emily,stuart,7,1,48
howard,kripke,27,3,412
howard,leonard,585,70,5517
howard,penny,224,29,1950
howard,raj,770,99,8204
howard,sheldon,519,57,6594
howard,stuart,133,21,1265
howard,zack,26,2,238
kripke,leonard,64,8,788
kripke,penny,21,4,355
kripke,raj,42,6,597
kripke,sheldon,100,10,1352
kripke,stuart,8,2,93
leonard,man s09e06,41,2,461
leonard,meemaw,36,3,335
leonard,mrs cooper,29,3,220
leonard,penny,1012,106,9261
leonard,raj,471,67,4566
leonard,sheldon,1249,123,15461
leonard,stuart,95,13,933
leonard,zack,26,2,228
man s09e06,sheldon,44,2,680
meemaw,penny,30,2,282
meemaw,sheldon,74,4,889
mrs cooper,penny,30,4,190
mrs cooper,sheldon,70,7,576
penny,raj,253,34,2488
penny,sheldon,783,81,10022
penny,stuart,84,13,965
penny,zack,23,2,198
raj,sheldon,531,62,7125
raj,stuart,98,19,1039
raj,zack,33,3,307
sheldon,stuart,115,14,1403
