speaker1,speaker2,line_count,scene_count,word_count
alex,amy,32,2,285
alex,howard,11,1,76
alex,leonard,75,5,650
alex,penny,20,2,196
alex,raj,30,3,259
alex,sheldon,114,10,1523
amy,bernadette,337,38,3509
amy,howard,110,15,1232
amy,janine,12,1,139
amy,kripke,13,1,154
amy,leonard,188,28,1719
amy,lucy,6,1,85
amy,penny,451,57,4960
amy,raj,153,20,2172
amy,sheldon,652,68,8360
amy,stuart,29,4,263
arthur,leonard,46,3,518
arthur,penny,46,3,498
arthur,sheldon,77,4,975
bernadette,howard,488,49,5274
bernadette,janine,2,1,9
bernadette,kripke,3,1,24
bernadette,leonard,153,19,1302
bernadette,mike,16,2,114
bernadette,mrs wolowitz,17,2,164
bernadette,penny,390,43,3996
bernadette,raj,163,19,1900
bernadette,sheldon,167,20,2019
bernadette,stuart,28,3,273
howard,janine,18,2,152
howard,kripke,16,2,181
howard,leonard,538,59,5846
howard,lucy,5,1,28
howard,mike,63,5,631
howard,mrs wolowitz,77,6,809
howard,penny,184,23,1991
howard,raj,663,63,7770
howard,sheldon,561,58,7607
howard,stuart,87,9,1015
janine,kripke,20,2,122
janine,leonard,46,3,407
janine,penny,2,1,17
janine,raj,31,3,361
janine,sheldon,56,5,551
kripke,leonard,40,3,520
kripke,penny,3,1,32
kripke,raj,19,2,272
kripke,sheldon,84,6,1002
leonard,mike,6,1,49
leonard,penny,820,73,8513
leonard,raj,434,52,4793
leonard,sheldon,1033,98,13446
leonard,stuart,96,11,1042
lucy,raj,121,11,1558
mike,raj,5,1,43
mike,sheldon,9,1,101
mrs wolowitz,raj,30,4,331
penny,raj,193,22,2497
penny,sheldon,563,55,7330
penny,stuart,25,3,339
raj,sheldon,469,53,6629
raj,stuart,136,14,1425
sheldon,stuart,118,13,1724
