speaker1,speaker2,line_count,scene_count,word_count
alton,elaine,19,1,319
alton,george,57,8,481
alton,jerry,49,6,431
bruce,elaine,36,5,266
bruce,george,15,3,132
bruce,jerry,35,5,274
carol,george,46,5,574
carol,jerry,27,2,263
donna,george,22,3,209
donna,jerry,56,6,565
donna,kramer,6,1,35
ed,elaine,37,2,287
ed,george,3,1,12
elaine,george,403,45,5244
elaine,harold,9,2,122
elaine,helen,18,2,198
elaine,jerry,820,80,8620
elaine,kramer,115,15,1308
elaine,levitan,34,2,471
elaine,morty,16,2,180
elaine,rava,42,8,327
elaine,ray,18,4,114
george,harold,5,1,62
george,jerry,1124,91,13538
george,kramer,167,22,2093
george,levitan,50,3,496
george,ray,48,1,423
harold,jerry,39,4,391
harold,kramer,23,3,296
helen,jerry,95,9,920
helen,kramer,23,2,225
helen,morty,64,9,610
jerry,kramer,511,49,5041
jerry,morty,85,9,909
jerry,rava,14,5,170
jerry,ray,80,8,717
kramer,morty,25,3,245
kramer,ray,15,1,149
rava,ray,11,4,148
