speaker1,speaker2,line_count,scene_count,word_count
chiles,elaine,17,3,241
chiles,frank,2,1,24
chiles,george,22,5,451
chiles,hoyt,50,7,811
chiles,jerry,26,5,414
chiles,kramer,10,1,196
chiles,peterman,3,1,12
chiles,puddy,2,1,13
darryl,elaine,72,5,472
darryl,george,8,1,52
darryl,jerry,12,1,68
elaine,estelle,30,3,256
elaine,frank,46,7,523
elaine,george,775,89,6993
elaine,glenn,53,6,449
elaine,helen,7,1,66
elaine,hoyt,12,2,74
elaine,jerry,1346,156,11653
elaine,kramer,568,69,5420
elaine,kruger,4,2,27
elaine,newman,41,3,596
elaine,nina,34,7,309
elaine,peterman,69,12,1023
elaine,puddy,248,30,1882
elaine,silvio,25,3,183
elaine,vivian,49,5,442
estelle,frank,105,15,1032
estelle,george,100,14,759
estelle,jerry,46,3,349
estelle,kramer,26,3,194
estelle,kruger,4,2,16
frank,george,137,18,1338
frank,hoyt,4,1,31
frank,jerry,52,5,517
frank,kramer,55,6,678
frank,kruger,11,3,121
frank,puddy,2,1,13
george,glenn,5,1,19
george,hanke,43,6,659
george,hoyt,36,4,455
george,jerry,1831,199,16725
george,kramer,663,78,7401
george,kruger,134,20,1504
george,newman,22,2,202
george,nina,38,5,407
george,peterman,2,1,8
george,puddy,56,10,472
george,silvio,13,1,130
george,thomassoulo,41,5,415
george,vivian,23,1,159
hanke,jerry,8,1,159
helen,jerry,75,10,637
helen,kramer,28,3,277
helen,morty,66,9,571
hoyt,jerry,35,4,375
hoyt,peterman,14,1,88
jerry,kramer,1485,174,14717
jerry,kruger,9,2,72
jerry,lisi,50,4,376
jerry,morty,90,12,785
jerry,newman,99,13,939
jerry,nina,52,10,340
jerry,peterman,5,1,27
jerry,puddy,109,14,873
jerry,rick,3,1,20
jerry,silvio,32,2,250
jerry,vivian,10,1,95
kramer,kruger,20,3,270
kramer,morty,42,5,419
kramer,newman,198,22,1889
kramer,puddy,26,5,238
kramer,rick,67,9,815
kramer,silvio,64,4,629
kramer,vivian,12,1,100
newman,silvio,14,1,114
puddy,silvio,7,1,58
