speaker1,speaker2,line_count,scene_count,word_count
aaron,elaine,51,5,431
aaron,helen,50,5,395
aaron,jerry,47,4,347
aaron,kramer,10,1,66
aaron,morty,54,5,500
amy,jerry,60,3,470
amy,uncle leo,20,1,199
audrey,jerry,46,5,310
clerk,elaine,52,4,450
clerk,george,32,3,312
clerk,jerry,49,5,531
clerk,kramer,29,3,174
driver,elaine,23,2,255
driver,george,7,1,71
driver,jerry,8,1,88
driver,kramer,6,1,70
elaine,estelle,9,2,69
elaine,frank,12,2,137
elaine,george,726,72,7142
elaine,greg,57,6,530
elaine,helen,36,4,202
elaine,jake,52,2,498
elaine,jane,76,10,638
elaine,jerry,1744,166,15336
elaine,joel,58,5,491
elaine,kramer,672,80,5965
elaine,lloyd,33,2,283
elaine,morty,32,4,167
elaine,mr. lippman,60,5,517
elaine,newman,21,4,336
elaine,rachel,24,3,180
elaine,stan,40,6,323
elaine,testikov,48,4,390
elaine,toby,29,2,242
elaine,tony,28,2,286
elaine,winona,12,1,65
enzo,jerry,21,5,224
enzo,kramer,3,1,58
enzo,newman,14,3,146
estelle,frank,176,23,1731
estelle,george,196,23,1535
estelle,jerry,37,8,302
estelle,kramer,32,4,217
estelle,lloyd,29,2,238
father-priest,george,29,4,273
father-priest,kramer,10,1,115
frank,george,199,21,1962
frank,jerry,18,4,116
frank,kramer,35,3,239
frank,lloyd,18,1,209
frank,morty,10,1,95
frank,rudy,16,2,131
george,greg,7,1,101
george,helen,18,3,177
george,jane,31,4,372
george,jerry,1455,143,14062
george,jodi,33,4,396
george,karen,90,7,908
george,kramer,710,71,7351
george,lloyd,51,3,411
george,mickey,11,1,119
george,morty,12,3,160
george,newman,4,1,50
george,rachel,34,4,270
george,rudy,15,2,171
george,stan,28,4,317
george,tony,52,4,512
helen,jack,49,4,363
helen,jerry,170,14,1161
helen,kramer,41,4,347
helen,meryl,18,1,106
helen,morty,169,17,1275
helen,newman,17,2,173
helen,rachel,16,1,64
jack,jerry,60,4,412
jack,kramer,12,1,67
jack,morty,63,4,534
jack,rachel,12,1,73
jane,jerry,89,11,681
jane,kramer,32,5,260
jane,rachel,4,1,23
jane,tony,7,1,98
jerry,jodi,71,6,553
jerry,karen,9,1,71
jerry,kramer,1223,125,11188
jerry,lloyd,22,1,146
jerry,meryl,102,8,859
jerry,mickey,28,2,360
jerry,morty,182,15,1421
jerry,newman,104,12,860
jerry,rachel,93,11,630
jerry,stan,45,5,397
jerry,testikov,16,2,160
jerry,toby,40,4,494
jerry,tony,7,1,115
jerry,uncle leo,49,2,361
jerry,winona,59,5,556
jodi,karen,13,1,83
jodi,kramer,6,1,37
kramer,meryl,29,2,208
kramer,mickey,94,7,785
kramer,morty,84,7,811
kramer,mr. lippman,37,3,341
kramer,newman,39,6,289
kramer,rachel,29,3,241
kramer,rudy,23,3,194
kramer,stan,19,3,205
kramer,toby,25,3,293
kramer,tony,22,2,132
kramer,winona,4,1,38
meryl,morty,14,1,93
morty,newman,11,1,135
morty,rachel,16,1,92
morty,rudy,9,1,85
mr. lippman,testikov,32,2,170
