speaker1,speaker2,line_count,scene_count,word_count
bania,donna,5,1,40
bania,elaine,28,4,204
bania,george,41,3,292
bania,jerry,148,14,1304
bania,kramer,67,5,526
bonnie,george,49,8,477
carl,elaine,52,6,368
carl,george,15,3,241
carl,jerry,24,3,161
carl,kramer,11,1,210
david,elaine,36,3,167
david,jerry,18,1,192
donna,elaine,20,3,176
donna,estelle,13,2,70
donna,frank,8,2,43
donna,george,20,3,180
donna,jerry,80,11,603
doorman s06e17,elaine,6,1,112
doorman s06e17,jerry,32,3,380
earl,elaine,8,1,62
earl,kramer,55,6,422
earl,newman,28,3,231
elaine,frank,26,4,370
elaine,george,500,52,4539
elaine,jerry,1466,144,12974
elaine,jimmy,29,3,227
elaine,julie,23,2,124
elaine,kramer,485,54,4804
elaine,landis,60,4,495
elaine,lois,2,1,13
elaine,mr. pitt,172,19,1502
elaine,poppie,30,3,345
elaine,puddy,52,6,448
elaine,tim,58,6,450
elaine,uncle leo,3,1,15
elaine,wendy,58,7,439
estelle,frank,66,7,487
estelle,george,88,7,772
estelle,jerry,11,2,75
estelle,kramer,42,5,350
frank,george,80,11,671
frank,jerry,25,4,246
frank,kramer,89,9,629
gary,george,43,6,513
gary,jerry,26,5,237
gary,kramer,8,2,87
george,jerry,1541,141,15596
george,jimmy,25,2,202
george,julie,46,4,526
george,kramer,504,56,5079
george,lois,31,2,373
george,newman,9,1,89
george,tim,36,3,347
george,wendy,37,4,294
jerry,jimmy,7,1,49
jerry,julie,16,2,109
jerry,karen,17,2,122
jerry,kate,52,6,579
jerry,kramer,1190,123,11737
jerry,landis,17,1,123
jerry,lois,64,6,435
jerry,mr. pitt,22,3,137
jerry,newman,98,10,947
jerry,poppie,45,4,441
jerry,tim,54,6,464
jerry,uncle leo,65,7,505
jerry,wendy,39,4,270
jimmy,kramer,35,3,222
karen,kramer,47,6,507
kramer,landis,7,1,28
kramer,lois,2,1,31
kramer,mr. pitt,21,2,198
kramer,newman,87,13,832
kramer,poppie,34,3,331
kramer,puddy,8,2,92
kramer,tim,30,4,245
kramer,uncle leo,25,3,269
kramer,wendy,13,1,79
landis,mr. pitt,3,1,35
newman,tim,5,1,56
