speaker1,speaker2,line_count,scene_count,word_count
bob,elaine,19,3,187
bob,jerry,12,2,50
bob,kramer,23,4,287
bob,peterman,9,1,82
craig,elaine,62,6,411
craig,jerry,35,5,273
deena,george,72,7,718
deena,kramer,3,1,29
detective,elaine,21,3,207
detective,jerry,34,4,417
detective,kramer,6,1,39
elaine,frank,18,1,254
elaine,george,585,53,5181
elaine,helen,40,2,255
elaine,holly,24,4,225
elaine,jackie,17,1,271
elaine,jean-paul,27,4,263
elaine,jerry,1403,146,12644
elaine,kramer,542,58,4954
elaine,lloyd,21,4,214
elaine,maestro,59,7,530
elaine,morty,9,1,77
elaine,newman,83,11,1045
elaine,peterman,92,13,1146
elaine,rabbi,38,3,456
elaine,ramon,9,1,87
elaine,sally,24,3,150
elaine,soup nazi,19,3,219
elaine,sue ellen,44,5,297
elaine,susan,98,12,737
elaine,todd,49,4,358
elaine,tony,19,2,324
estelle,frank,104,14,924
estelle,george,81,8,697
estelle,helen,5,1,33
estelle,jerry,6,1,64
estelle,kramer,4,1,42
estelle,morty,9,1,61
estelle,mr. steinbrenner,8,1,104
estelle,susan,25,2,122
frank,george,114,13,1111
frank,helen,9,2,109
frank,jerry,16,2,200
frank,kramer,37,5,307
frank,maestro,16,2,178
frank,morty,16,2,158
frank,mr. steinbrenner,6,1,121
frank,susan,32,3,225
george,helen,3,1,11
george,jean-paul,8,2,78
george,jerry,1451,141,13907
george,kramer,419,49,3878
george,lena,14,1,112
george,lloyd,17,3,124
george,maestro,12,1,70
george,morty,25,3,214
george,mr. steinbrenner,70,10,1371
george,newman,36,3,360
george,peterman,49,8,590
george,rabbi,3,1,139
george,soup nazi,13,2,67
george,susan,480,56,4441
george,wilhelm,64,11,739
helen,jack,8,1,79
helen,jerry,80,11,651
helen,morty,99,16,794
holly,jerry,53,9,492
jack,jerry,27,2,190
jack,morty,56,4,435
jackie,jerry,19,1,295
jackie,kramer,99,5,1151
jackie,sue ellen,16,1,272
jean-paul,jerry,81,12,733
jean-paul,kramer,14,3,121
jerry,kramer,1279,124,11928
jerry,lena,42,3,381
jerry,lloyd,61,7,380
jerry,maestro,47,4,314
jerry,morty,126,14,1057
jerry,newman,65,9,671
jerry,peterman,11,1,122
jerry,rabbi,25,2,211
jerry,ramon,67,6,526
jerry,sally,57,5,617
jerry,soup nazi,12,2,63
jerry,sue ellen,30,4,188
jerry,susan,115,18,949
jerry,todd,14,1,94
jerry,tony,51,4,663
kramer,lloyd,68,7,647
kramer,maestro,51,5,441
kramer,mr. steinbrenner,4,1,64
kramer,newman,169,22,1750
kramer,peterman,8,1,197
kramer,rabbi,12,1,98
kramer,ramon,20,2,131
kramer,soup nazi,14,3,113
kramer,sue ellen,9,1,44
kramer,susan,35,5,335
kramer,todd,3,1,7
kramer,wilhelm,7,1,70
lena,susan,16,2,122
mr. steinbrenner,wilhelm,32,2,277
newman,ramon,14,2,75
newman,soup nazi,3,1,11
