speaker1,speaker2,line_count,scene_count,word_count
abby,george,17,2,205
abby,jerry,50,4,398
abby,kramer,6,1,41
anna,elaine,39,6,359
anna,george,36,6,231
brett,elaine,54,7,480
brett,jerry,38,4,335
brody,jerry,54,7,502
brody,kramer,55,9,490
conrad,elaine,13,2,195
conrad,george,32,3,310
conrad,jerry,40,5,364
conrad,kramer,11,1,126
danielle,george,46,6,384
danielle,jerry,4,1,27
danielle,kramer,6,1,69
elaine,frank,18,2,163
elaine,george,407,51,4053
elaine,hal,31,4,301
elaine,helen,4,1,40
elaine,jenna,9,1,41
elaine,jerry,935,113,8054
elaine,kevin,84,12,695
elaine,kramer,501,60,4992
elaine,kurt,44,8,378
elaine,mickey,16,2,183
elaine,morty,34,5,379
elaine,newman,11,2,67
elaine,peterman,158,21,1837
estelle,frank,50,8,457
estelle,george,35,6,352
estelle,kramer,9,2,111
frank,george,64,9,538
frank,jerry,15,2,132
frank,kramer,42,7,538
george,helen,18,4,216
george,jenna,4,1,46
george,jerry,1359,154,12539
george,kevin,10,2,72
george,kramer,495,60,5136
george,kurt,14,2,152
george,lanette,19,4,107
george,morty,17,3,178
george,mr. steinbrenner,46,8,698
george,newman,17,2,250
george,peterman,4,1,22
george,wyck,62,8,632
hal,kramer,26,3,210
helen,jerry,71,11,640
helen,kramer,18,3,213
helen,morty,64,14,545
izzy sr.,jerry,68,7,494
izzy sr.,morty,22,2,204
jenna,jerry,64,11,538
jenna,kramer,3,1,42
jerry,kevin,18,3,143
jerry,kramer,1276,148,12264
jerry,kurt,2,1,17
jerry,lanette,68,9,391
jerry,mickey,19,2,147
jerry,morty,98,14,759
jerry,mr. steinbrenner,21,2,210
jerry,newman,150,17,1495
jerry,peterman,5,1,84
jerry,seth,49,6,415
jerry,wyck,7,1,107
kevin,kramer,8,2,40
kevin,newman,3,1,9
kramer,kurt,3,1,18
kramer,lanette,18,2,135
kramer,mickey,39,5,352
kramer,morty,24,3,224
kramer,newman,105,11,969
kramer,peterman,24,3,236
kramer,seth,5,1,49
morty,peterman,21,3,247
newman,seth,9,1,47
